# depth (m),temp,temp_corrected
1276.35,62.1937,61.843581
1276.5024,62.1982,61.848149
1276.6548,62.2025,61.852517
1276.8072,62.2063,61.856385
1276.9596,62.2102,61.860353
1277.112,62.2143,61.86452
1277.2644,62.2205,61.870788
1277.4168,62.227,61.877356
1277.5692,62.2333,61.883724
1277.7216,62.2372,61.887692
1277.874,62.2412,61.89176
1278.0264,62.2449,61.895528
1278.1788,62.2491,61.899796
1278.3312,62.255,61.905763
1278.4836,62.2623,61.913131
1278.636,62.2687,61.919599
1278.7884,62.2736,61.924567
1278.9408,62.2794,61.930435
1279.0932,62.2847,61.935803
1279.2456,62.2897,61.940871
1279.398,62.2935,61.944739
1279.5504,62.2978,61.949107
1279.7028,62.3018,61.953175
1279.8552,62.3048,61.956243
1280.0076,62.309,61.960511
1280.16,62.3141,61.965679
1280.3124,62.3182,61.969846
1280.4648,62.3222,61.973914
1280.6172,62.3272,61.978982
1280.7696,62.3345,61.98635
1280.922,62.3408,61.992718
1281.0744,62.3464,61.998386
1281.2268,62.3525,62.004554
1281.3792,62.3588,62.010922
1281.5316,62.364,62.01619
1281.684,62.3703,62.022558
1281.8364,62.3754,62.027726
1281.9888,62.381,62.033394
1282.1412,62.3859,62.038362
1282.2936,62.3909,62.04343
1282.446,62.3964,62.048998
1282.5984,62.4018,62.054466
1282.7508,62.4063,62.059034
1282.9032,62.4093,62.062102
1283.0556,62.4131,62.06597
1283.208,62.4181,62.071038
1283.3604,62.4236,62.076606
1283.5128,62.4278,62.080874
1283.6652,62.4317,62.084843
1283.8176,62.4353,62.088511
1283.97,62.4396,62.092879
1284.1224,62.4436,62.096947
1284.2748,62.4489,62.102315
1284.4272,62.4544,62.107883
1284.5796,62.4599,62.113451
1284.732,62.4645,62.118119
1284.8844,62.4696,62.123287
1285.0368,62.4739,62.127655
1285.1892,62.4765,62.130323
1285.3416,62.4786,62.132491
1285.494,62.48,62.133959
1285.6464,62.4826,62.136627
1285.7988,62.4853,62.139396
1285.9512,62.4893,62.143464
1286.1036,62.492,62.146232
1286.256,62.4948,62.1491
1286.4084,62.4988,62.153168
1286.5608,62.5038,62.158236
1286.7132,62.5089,62.163404
1286.8656,62.5124,62.166972
1287.018,62.5163,62.17094
1287.1704,62.521,62.175709
1287.3228,62.5275,62.182277
1287.4752,62.5356,62.190445
1287.6276,62.5447,62.199613
1287.78,62.5587,62.213681
1287.9324,62.577,62.232049
1288.0848,62.5966,62.251718
1288.2372,62.616,62.271186
1288.3896,62.6353,62.290554
1288.542,62.6519,62.307222
1288.6944,62.6656,62.32099
1288.8468,62.6789,62.334358
1288.9992,62.693,62.348527
1289.1516,62.7069,62.362495
1289.304,62.718,62.373663
1289.4564,62.7282,62.383931
1289.6088,62.7378,62.393599
1289.7612,62.7468,62.402667
1289.9136,62.755,62.410936
1290.066,62.7626,62.418604
1290.2184,62.772,62.428072
1290.3708,62.7803,62.43644
1290.5232,62.7857,62.441909
1290.6756,62.7891,62.445377
1290.828,62.7933,62.449645
1290.9804,62.7985,62.454913
1291.1328,62.8048,62.461281
1291.2852,62.8106,62.46715
1291.4376,62.816,62.472618
1291.59,62.821,62.477686
1291.7424,62.8256,62.482354
1291.8948,62.8299,62.486723
1292.0472,62.8325,62.489391
1292.1996,62.8342,62.491159
1292.352,62.8363,62.493327
1292.5044,62.8397,62.496796
1292.6568,62.844,62.501164
1292.8092,62.8478,62.505032
1292.9616,62.8542,62.5115
1293.114,62.8616,62.518969
1293.2664,62.8691,62.526537
1293.4188,62.8764,62.533905
1293.5712,62.8836,62.541174
1293.7236,62.8902,62.547842
1293.876,62.8958,62.55351
1294.0284,62.9022,62.559979
1294.1808,62.9094,62.567247
1294.3332,62.9167,62.574615
1294.4856,62.9226,62.580583
1294.638,62.9289,62.586952
1294.7904,62.9346,62.59272
1294.9428,62.9397,62.597888
1295.0952,62.9441,62.602357
1295.2476,62.9489,62.607225
1295.4,62.9533,62.611693
1295.5524,62.9576,62.616062
1295.7048,62.9619,62.62043
1295.8572,62.9678,62.626398
1296.0096,62.9733,62.631967
1296.162,62.9774,62.636135
1296.3144,62.982,62.640803
1296.4668,62.9871,62.645972
1296.6192,62.9924,62.65134
1296.7716,62.9969,62.655908
1296.924,63.0017,62.660777
1297.0764,63.007,62.666145
1297.2288,63.0124,62.671614
1297.3812,63.0177,62.676982
1297.5336,63.0232,62.68255
1297.686,63.0283,62.687719
1297.8384,63.0331,62.692587
1297.9908,63.0381,62.697655
1298.1432,63.0434,62.703024
1298.2956,63.0487,62.708392
1298.448,63.0541,62.713861
1298.6004,63.0582,62.718029
1298.7528,63.0623,62.722197
1298.9052,63.0671,62.727066
1299.0576,63.0719,62.731934
1299.21,63.0771,62.737203
1299.3624,63.0828,62.742971
1299.5148,63.0887,62.748939
1299.6672,63.0931,62.753408
1299.8196,63.0979,62.758276
1299.972,63.1028,62.763245
1300.1244,63.1077,62.768213
1300.2768,63.1121,62.772682
1300.4292,63.1181,62.77875
1300.5816,63.1236,62.784318
1300.734,63.1285,62.789287
1300.8864,63.1333,62.794155
1301.0388,63.1375,62.798424
1301.1912,63.1419,62.802892
1301.3436,63.1458,62.806861
1301.496,63.1508,62.811929
1301.6484,63.1555,62.816698
1301.8008,63.1596,62.820866
1301.9532,63.1647,62.826035
1302.1056,63.1705,62.831903
1302.258,63.1766,62.838071
1302.4104,63.1822,62.84374
1302.5628,63.1874,62.849008
1302.7152,63.1906,62.852277
1302.8676,63.1947,62.856445
1303.02,63.1984,62.860214
1303.1724,63.2031,62.864982
1303.3248,63.2083,62.870251
1303.4772,63.2135,62.875519
1303.6296,63.219,62.881088
1303.782,63.2249,62.887056
1303.9344,63.2304,62.892625
1304.0868,63.2357,62.897993
1304.2392,63.2403,62.902662
1304.3916,63.2453,62.90773
1304.544,63.2498,62.912299
1304.6964,63.2556,62.918167
1304.8488,63.2599,62.922536
1305.0012,63.2646,62.927304
1305.1536,63.2696,62.932373
1305.306,63.2746,62.937442
1305.4584,63.2785,62.94141
1305.6108,63.2827,62.945679
1305.7632,63.2875,62.950547
1305.9156,63.2917,62.954816
1306.068,63.2957,62.958884
1306.2204,63.3004,62.963653
1306.3728,63.3056,62.968921
1306.5252,63.31,62.97339
1306.6776,63.3141,62.977558
1306.83,63.3178,62.981327
1306.9824,63.3216,62.985196
1307.1348,63.3261,62.989764
1307.2872,63.3311,62.994833
1307.4396,63.3353,62.999101
1307.592,63.3398,63.00367
1307.7444,63.3448,63.008738
1307.8968,63.3501,63.014107
1308.0492,63.354,63.018076
1308.2016,63.3598,63.023944
1308.354,63.3655,63.029713
1308.5064,63.3718,63.036081
1308.6588,63.377,63.04135
1308.8112,63.3824,63.046818
1308.9636,63.3865,63.050987
1309.116,63.3911,63.055656
1309.2684,63.396,63.060624
1309.4208,63.4006,63.065293
1309.5732,63.4045,63.069261
1309.7256,63.4099,63.07473
1309.878,63.4157,63.080599
1310.0304,63.4207,63.085667
1310.1828,63.4256,63.090636
1310.3352,63.43,63.095104
1310.4876,63.4337,63.098873
1310.64,63.4363,63.101542
1310.7924,63.4378,63.10311
1310.9448,63.438,63.103379
1311.0972,63.4386,63.104048
1311.2496,63.4399,63.105416
1311.402,63.4431,63.108685
1311.5544,63.4472,63.112854
1311.7068,63.4512,63.116922
1311.8592,63.4548,63.120591
1312.0116,63.4582,63.124059
1312.164,63.4621,63.128028
1312.3164,63.4668,63.132797
1312.4688,63.4719,63.137965
1312.6212,63.4769,63.143034
1312.7736,63.4824,63.148603
1312.926,63.4873,63.153571
1313.0784,63.4907,63.15704
1313.2308,63.4938,63.160209
1313.3832,63.4984,63.164877
1313.5356,63.5035,63.170046
1313.688,63.5087,63.175315
1313.8404,63.5137,63.180383
1313.9928,63.5184,63.185152
1314.1452,63.5228,63.189621
1314.2976,63.5273,63.194189
1314.45,63.5314,63.198358
1314.6024,63.5347,63.201727
1314.7548,63.539,63.206095
1314.9072,63.5443,63.211464
1315.0596,63.5506,63.217833
1315.212,63.5566,63.223901
1315.3644,63.5642,63.23157
1315.5168,63.571,63.238439
1315.6692,63.5773,63.244808
1315.8216,63.5816,63.249176
1315.974,63.5843,63.251945
1316.1264,63.5867,63.254414
1316.2788,63.5888,63.256582
1316.4312,63.5908,63.258651
1316.5836,63.5922,63.26012
1316.736,63.5934,63.261389
1316.8884,63.5947,63.262757
1317.0408,63.5967,63.264826
1317.1932,63.5994,63.267595
1317.3456,63.6009,63.269163
1317.498,63.602,63.270332
1317.6504,63.6032,63.271601
1317.8028,63.6044,63.27287
1317.9552,63.6046,63.273138
1318.1076,63.605,63.273607
1318.26,63.6055,63.274176
1318.4124,63.6065,63.275245
1318.5648,63.6067,63.275513
1318.7172,63.6077,63.276582
1318.8696,63.6098,63.278751
1319.022,63.6127,63.28172
1319.1744,63.6146,63.283688
1319.3268,63.6165,63.285657
1319.4792,63.6191,63.288326
1319.6316,63.6226,63.291895
1319.784,63.6259,63.295263
1319.9364,63.6294,63.298832
1320.0888,63.6333,63.302801
1320.2412,63.6372,63.30677
1320.3936,63.6406,63.310238
1320.546,63.6452,63.314907
1320.6984,63.6486,63.318376
1320.8508,63.6514,63.321245
1321.0032,63.6535,63.323413
1321.1556,63.6572,63.327182
1321.308,63.6604,63.330451
1321.4604,63.6632,63.33332
1321.6128,63.6665,63.336688
1321.7652,63.6689,63.339157
1321.9176,63.671,63.341326
1322.07,63.6729,63.343295
1322.2224,63.6762,63.346664
1322.3748,63.6803,63.350832
1322.5272,63.684,63.354601
1322.6796,63.6872,63.35787
1322.832,63.6904,63.361139
1322.9844,63.6942,63.365008
1323.1368,63.6976,63.368476
1323.2892,63.7,63.370945
1323.4416,63.7026,63.373614
1323.594,63.7063,63.377383
1323.7464,63.7118,63.382952
1323.8988,63.7169,63.38812
1324.0512,63.721,63.392289
1324.2036,63.7241,63.395458
1324.356,63.7262,63.397627
1324.5084,63.7295,63.400996
1324.6608,63.734,63.405564
1324.8132,63.7383,63.409933
1324.9656,63.7416,63.413302
1325.118,63.7442,63.415971
1325.2704,63.7466,63.41844
1325.4228,63.7491,63.421009
1325.5752,63.7514,63.423377
1325.7276,63.7535,63.425546
1325.88,63.7562,63.428315
1326.0324,63.7601,63.432284
1326.1848,63.7656,63.437853
1326.3372,63.77,63.442322
1326.4896,63.7744,63.44679
1326.642,63.7783,63.450759
1326.7944,63.7814,63.453928
1326.9468,63.7845,63.457097
1327.0992,63.7885,63.461166
1327.2516,63.7927,63.465435
1327.404,63.7961,63.468903
1327.5564,63.8001,63.472972
1327.7088,63.804,63.476941
1327.8612,63.8079,63.48091
1328.0136,63.8118,63.484879
1328.166,63.817,63.490148
1328.3184,63.8219,63.495117
1328.4708,63.8256,63.498885
1328.6232,63.8277,63.501054
1328.7756,63.8309,63.504323
1328.928,63.8341,63.507592
1329.0804,63.8382,63.511761
1329.2328,63.8421,63.51573
1329.3852,63.8469,63.520599
1329.5376,63.8521,63.525867
1329.69,63.8572,63.531036
1329.8424,63.8609,63.534805
1329.9948,63.8651,63.539074
1330.1472,63.8692,63.543243
1330.2996,63.8732,63.547312
1330.452,63.8763,63.550481
1330.6044,63.8798,63.55405
1330.7568,63.8833,63.557618
1330.9092,63.8871,63.561487
1331.0616,63.8928,63.567256
1331.214,63.8987,63.573225
1331.3664,63.9051,63.579694
1331.5188,63.9102,63.584863
1331.6712,63.9142,63.588932
1331.8236,63.9188,63.593601
1331.976,63.924,63.598869
1332.1284,63.9297,63.604638
1332.2808,63.9358,63.610807
1332.4332,63.9435,63.618576
1332.5856,63.9505,63.625645
1332.738,63.9559,63.631114
1332.8904,63.9605,63.635783
1333.0428,63.9643,63.639652
1333.1952,63.9667,63.642121
1333.3476,63.9708,63.64629
1333.5,63.975,63.650558
1333.6524,63.9805,63.656127
1333.8048,63.9844,63.660096
1333.9572,63.9894,63.665165
1334.1096,63.9958,63.671634
1334.262,64.0042,63.680103
1334.4144,64.0133,63.689272
1334.5668,64.0205,63.696541
1334.7192,64.0278,63.70391
1334.8716,64.035,63.711179
1335.024,64.0415,63.717748
1335.1764,64.0479,63.724216
1335.3288,64.0546,63.730985
1335.4812,64.0616,63.738054
1335.6336,64.0685,63.745023
1335.786,64.0755,63.752092
1335.9384,64.0829,63.759561
1336.0908,64.0897,63.76643
1336.2432,64.0966,63.773399
1336.3956,64.1048,63.781668
1336.548,64.1142,63.791137
1336.7004,64.1241,63.801106
1336.8528,64.1338,63.810875
1337.0052,64.1462,63.823343
1337.1576,64.1604,63.837612
1337.31,64.1747,63.851981
1337.4624,64.1866,63.86395
1337.6148,64.1987,63.876119
1337.7672,64.2119,63.889388
1337.9196,64.2255,63.903057
1338.072,64.2381,63.915726
1338.2244,64.2509,63.928595
1338.3768,64.2657,63.943464
1338.5292,64.2801,63.957933
1338.6816,64.2929,63.970802
1338.834,64.305,63.982971
1338.9864,64.3159,63.99394
1339.1388,64.325,64.003109
1339.2912,64.3341,64.012278
1339.4436,64.3419,64.020146
1339.596,64.3497,64.028015
1339.7484,64.3565,64.034884
1339.9008,64.363,64.041453
1340.0532,64.3689,64.047422
1340.2056,64.3753,64.053891
1340.358,64.3807,64.05936
1340.5104,64.3891,64.067829
1340.6628,64.3966,64.075398
1340.8152,64.403,64.081867
1340.9676,64.4075,64.086436
1341.12,64.4118,64.090805
1341.2724,64.4156,64.094674
1341.4248,64.4191,64.098243
1341.5772,64.421,64.100212
1341.7296,64.4232,64.102481
1341.882,64.4262,64.10555
1342.0344,64.4308,64.110219
1342.1868,64.4363,64.115788
1342.3392,64.4459,64.125457
1342.4916,64.4588,64.138426
1342.644,64.4722,64.151895
1342.7964,64.4875,64.167263
1342.9488,64.4998,64.179632
1343.1012,64.5077,64.187601
1343.2536,64.5133,64.19327
1343.406,64.5197,64.199739
1343.5584,64.5263,64.206408
1343.7108,64.532,64.212177
1343.8632,64.5373,64.217546
1344.0156,64.5415,64.221815
1344.168,64.5438,64.224184
1344.3204,64.5476,64.228053
1344.4728,64.5528,64.233322
1344.6252,64.5609,64.241491
1344.7776,64.5672,64.24786
1344.93,64.5711,64.251829
1345.0824,64.575,64.255798
1345.2348,64.5804,64.261267
1345.3872,64.5871,64.268036
1345.5396,64.5941,64.275105
1345.692,64.6,64.281074
1345.8444,64.6054,64.286543
1345.9968,64.6082,64.289412
1346.1492,64.6128,64.294081
1346.3016,64.6184,64.29975
1346.454,64.6267,64.308119
1346.6064,64.6344,64.315888
1346.7588,64.6399,64.321457
1346.9112,64.6441,64.325726
1347.0636,64.6473,64.328995
1347.216,64.6509,64.332664
1347.3684,64.6549,64.336733
1347.5208,64.6593,64.341202
1347.6732,64.6645,64.346471
1347.8256,64.671,64.35304
1347.978,64.6771,64.359209
1348.1304,64.6817,64.363878
1348.2828,64.6858,64.368047
1348.4352,64.6907,64.373016
1348.5876,64.696,64.378385
1348.74,64.7017,64.384154
1348.8924,64.7082,64.390723
1349.0448,64.7151,64.397692
1349.1972,64.7218,64.40446
1349.3496,64.7286,64.411329
1349.502,64.736,64.418798
1349.6544,64.7431,64.425967
1349.8068,64.7485,64.431436
1349.9592,64.7511,64.434105
1350.1116,64.7533,64.436374
1350.264,64.7555,64.438643
1350.4164,64.7571,64.440312
1350.5688,64.7575,64.440781
1350.7212,64.7591,64.44245
1350.8736,64.7621,64.445519
1351.026,64.7665,64.449988
1351.1784,64.7685,64.452057
1351.3308,64.7697,64.453326
1351.4832,64.7698,64.453495
1351.6356,64.771,64.454764
1351.788,64.7712,64.455033
1351.9404,64.772,64.455902
1352.0928,64.7714,64.455371
1352.2452,64.772,64.45604
1352.3976,64.7736,64.457709
1352.55,64.7748,64.458978
1352.7024,64.7762,64.460447
1352.8548,64.7775,64.461816
1353.0072,64.7807,64.465085
1353.1596,64.784,64.468454
1353.312,64.7875,64.472023
1353.4644,64.7909,64.475492
1353.6168,64.7944,64.479061
1353.7692,64.7988,64.48353
1353.9216,64.803,64.487799
1354.074,64.8075,64.492368
1354.2264,64.8115,64.496437
1354.3788,64.8163,64.501306
1354.5312,64.8209,64.505975
1354.6836,64.8261,64.511244
1354.836,64.8306,64.515813
1354.9884,64.8358,64.521082
1355.1408,64.8416,64.526951
1355.2932,64.8488,64.53422
1355.4456,64.8556,64.541089
1355.598,64.8621,64.547658
1355.7504,64.8681,64.553727
1355.9028,64.8723,64.557996
1356.0552,64.8768,64.562565
1356.2076,64.8806,64.566434
1356.36,64.8853,64.571203
1356.5124,64.8897,64.575672
1356.6648,64.8941,64.580141
1356.8172,64.8997,64.58581
1356.9696,64.9067,64.592879
1357.122,64.915,64.601248
1357.2744,64.923,64.609317
1357.4268,64.9293,64.615686
1357.5792,64.935,64.621455
1357.7316,64.9395,64.626024
1357.884,64.9441,64.630693
1358.0364,64.9482,64.634862
1358.1888,64.952,64.638731
1358.3412,64.9546,64.6414
1358.4936,64.9569,64.643769
1358.646,64.9577,64.644638
1358.7984,64.9583,64.645307
1358.9508,64.9595,64.646576
1359.1032,64.9613,64.648445
1359.2556,64.9635,64.650714
1359.408,64.9662,64.653483
1359.5604,64.9684,64.655752
1359.7128,64.9701,64.657521
1359.8652,64.9709,64.65839
1360.0176,64.9716,64.659159
1360.17,64.9729,64.660528
1360.3224,64.974,64.661697
1360.4748,64.9763,64.664066
1360.6272,64.9782,64.666035
1360.7796,64.9816,64.669504
1360.932,64.9847,64.672673
1361.0844,64.9899,64.677942
1361.2368,64.996,64.684111
1361.3892,65.0018,64.68998
1361.5416,65.0061,64.694349
1361.694,65.0103,64.698618
1361.8464,65.0155,64.703887
1361.9988,65.0202,64.708656
1362.1512,65.0241,64.712625
1362.3036,65.0276,64.716194
1362.456,65.0313,64.719963
1362.6084,65.0353,64.724032
1362.7608,65.039,64.727801
1362.9132,65.0427,64.73157
1363.0656,65.0475,64.736439
1363.218,65.0518,64.740808
1363.3704,65.0556,64.744677
1363.5228,65.0593,64.748446
1363.6752,65.0638,64.753015
1363.8276,65.0691,64.758384
1363.98,65.0733,64.762653
1364.1324,65.0763,64.765722
1364.2848,65.078,64.767491
1364.4372,65.0815,64.77106
1364.5896,65.0857,64.775329
1364.742,65.0909,64.780598
1364.8944,65.0952,64.784967
1365.0468,65.0998,64.789636
1365.1992,65.1037,64.793605
1365.3516,65.1082,64.798174
1365.504,65.1117,64.801743
1365.6564,65.1159,64.806012
1365.8088,65.1197,64.809881
1365.9612,65.1235,64.81375
1366.1136,65.1276,64.817919
1366.266,65.1317,64.822088
1366.4184,65.1358,64.826257
1366.5708,65.1392,64.829726
1366.7232,65.1423,64.832895
1366.8756,65.1461,64.836764
1367.028,65.1509,64.841633
1367.1804,65.1559,64.846702
1367.3328,65.161,64.851871
1367.4852,65.1666,64.85754
1367.6376,65.1709,64.861909
1367.79,65.1751,64.866178
1367.9424,65.179,64.870147
1368.0948,65.1843,64.875516
1368.2472,65.1913,64.882585
1368.3996,65.201,64.892354
1368.552,65.2145,64.905923
1368.7044,65.2293,64.920792
1368.8568,65.2459,64.937461
1369.0092,65.2607,64.95233
1369.1616,65.2764,64.968099
1369.314,65.2894,64.981168
1369.4664,65.2996,64.991437
1369.6188,65.3097,65.001605
1369.7712,65.3197,65.011674
1369.9236,65.3289,65.020943
1370.076,65.336,65.028112
1370.2284,65.3423,65.034481
1370.3808,65.3484,65.04065
1370.5332,65.3551,65.047419
1370.6856,65.3626,65.054988
1370.838,65.3704,65.062857
1370.9904,65.3774,65.069926
1371.1428,65.3837,65.076295
1371.2952,65.3888,65.081464
1371.4476,65.394,65.086733
1371.6,65.3983,65.091102
1371.7524,65.4022,65.095071
1371.9048,65.4059,65.09884
1372.0572,65.4111,65.104109
1372.2096,65.4182,65.111278
1372.362,65.4244,65.117547
1372.5144,65.4292,65.122416
1372.6668,65.4316,65.124885
1372.8192,65.4333,65.126654
1372.9716,65.4354,65.128823
1373.124,65.4377,65.131192
1373.2764,65.4411,65.134661
1373.4288,65.4452,65.13883
1373.5812,65.4509,65.144599
1373.7336,65.4584,65.152168
1373.886,65.4671,65.160937
1374.0384,65.4738,65.167705
1374.1908,65.4794,65.173374
1374.3432,65.4838,65.177843
1374.4956,65.4865,65.180612
1374.648,65.4887,65.182881
1374.8004,65.4903,65.18455
1374.9528,65.4917,65.186019
1375.1052,65.4918,65.186188
1375.2576,65.4911,65.185557
1375.41,65.4909,65.185426
1375.5624,65.4912,65.185795
1375.7148,65.4922,65.186864
1375.8672,65.4924,65.187133
1376.0196,65.492,65.186802
1376.172,65.492,65.186871
1376.3244,65.4931,65.18804
1376.4768,65.4945,65.189509
1376.6292,65.4959,65.190978
1376.7816,65.4973,65.192446
1376.934,65.4995,65.194715
1377.0864,65.5019,65.197184
1377.2388,65.5053,65.200653
1377.3912,65.5087,65.204122
1377.5436,65.5114,65.206891
1377.696,65.5142,65.20976
1377.8484,65.5163,65.211929
1378.0008,65.5188,65.214498
1378.1532,65.5201,65.215867
1378.3056,65.5215,65.217336
1378.458,65.5229,65.218805
1378.6104,65.5249,65.220874
1378.7628,65.528,65.224043
1378.9152,65.531,65.227112
1379.0676,65.5338,65.22998
1379.22,65.5364,65.232649
1379.3724,65.5395,65.235818
1379.5248,65.5424,65.238787
1379.6772,65.5466,65.243056
1379.8296,65.5508,65.247325
1379.982,65.5548,65.251394
1380.1344,65.5589,65.255563
1380.2868,65.5631,65.259832
1380.4392,65.567,65.263801
1380.5916,65.5696,65.26647
1380.744,65.5743,65.271239
1380.8964,65.5791,65.276107
1381.0488,65.583,65.280076
1381.2012,65.5855,65.282645
1381.3536,65.5888,65.286014
1381.506,65.5919,65.289183
1381.6584,65.5963,65.293652
1381.8108,65.6007,65.298121
1381.9632,65.6061,65.30359
1382.1156,65.6117,65.309259
1382.268,65.6165,65.314128
1382.4204,65.6206,65.318296
1382.5728,65.6257,65.323465
1382.7252,65.6307,65.328534
1382.8776,65.6351,65.333003
1383.03,65.6393,65.337272
1383.1824,65.6437,65.341741
1383.3348,65.6467,65.34481
1383.4872,65.6505,65.348679
1383.6396,65.654,65.352248
1383.792,65.6574,65.355716
1383.9444,65.6614,65.359785
1384.0968,65.6655,65.363954
1384.2492,65.669,65.367523
1384.4016,65.6736,65.372192
1384.554,65.6781,65.376761
1384.7064,65.682,65.38073
1384.8588,65.6858,65.384599
1385.0112,65.6898,65.388668
1385.1636,65.6935,65.392436
1385.316,65.6966,65.395605
1385.4684,65.7001,65.399174
1385.6208,65.7048,65.403943
1385.7732,65.7089,65.408112
1385.9256,65.7119,65.411181
1386.078,65.714,65.41335
1386.2304,65.7179,65.417318
1386.3828,65.7219,65.421387
1386.5352,65.7276,65.427156
1386.6876,65.7326,65.432225
1386.84,65.739,65.438694
1386.9924,65.744,65.443763
1387.1448,65.7485,65.448332
1387.2972,65.7527,65.4526
1387.4496,65.7572,65.457169
1387.602,65.763,65.463038
1387.7544,65.7684,65.468507
1387.9068,65.7737,65.473876
1388.0592,65.7781,65.478345
1388.2116,65.7822,65.482514
1388.364,65.7861,65.486482
1388.5164,65.7917,65.492151
1388.6688,65.7983,65.49882
1388.8212,65.8044,65.504989
1388.9736,65.8101,65.510758
1389.126,65.8149,65.515627
1389.2784,65.8205,65.521295
1389.4308,65.8258,65.526664
1389.5832,65.8306,65.531533
1389.7356,65.8351,65.536102
1389.888,65.8392,65.540271
1390.0404,65.8432,65.54434
1390.1928,65.8473,65.548508
1390.3452,65.8512,65.552477
1390.4976,65.8548,65.556146
1390.65,65.8591,65.560515
1390.8024,65.8644,65.565884
1390.9548,65.8684,65.569953
1391.1072,65.8716,65.573221
1391.2596,65.8749,65.57659
1391.412,65.8794,65.581159
1391.5644,65.8839,65.585728
1391.7168,65.887,65.588897
1391.8692,65.8895,65.591465
1392.0216,65.8944,65.596434
1392.174,65.9007,65.602803
1392.3264,65.907,65.609172
1392.4788,65.9112,65.613441
1392.6312,65.9157,65.618009
1392.7836,65.9205,65.622878
1392.936,65.9255,65.627947
1393.0884,65.9296,65.632116
1393.2408,65.9332,65.635785
1393.3932,65.9367,65.639353
1393.5456,65.9404,65.643122
1393.698,65.9428,65.645591
1393.8504,65.9463,65.64916
1394.0028,65.9507,65.653629
1394.1552,65.9559,65.658897
1394.3076,65.9608,65.663866
1394.46,65.9649,65.668035
1394.6124,65.9693,65.672504
1394.7648,65.9728,65.676072
1394.9172,65.9772,65.680541
1395.0696,65.9827,65.68611
1395.222,65.9883,65.691779
1395.3744,65.9936,65.697148
1395.5268,66.0002,65.703816
1395.6792,66.0074,65.711085
1395.8316,66.0145,65.718254
1395.984,66.02,65.723823
1396.1364,66.0258,65.729691
1396.2888,66.0336,65.73756
1396.4412,66.0421,65.746129
1396.5936,66.049,65.753098
1396.746,66.0543,65.758466
1396.8984,66.0595,65.763735
1397.0508,66.0651,65.769404
1397.2032,66.0705,65.774873
1397.3556,66.0761,65.780541
1397.508,66.081,65.78551
1397.6604,66.0867,65.791279
1397.8128,66.0918,65.796448
1397.9652,66.0966,65.801316
1398.1176,66.1021,65.806885
1398.27,66.1078,65.812654
1398.4224,66.1141,65.819022
1398.5748,66.1202,65.825191
1398.7272,66.1265,65.83156
1398.8796,66.1318,65.836929
1399.032,66.1363,65.841497
1399.1844,66.1413,65.846566
1399.3368,66.147,65.852335
1399.4892,66.1535,65.858903
1399.6416,66.1596,65.865072
1399.794,66.1653,65.870841
1399.9464,66.1708,65.87641
1400.0988,66.1766,65.882278
1400.2512,66.1819,65.887647
1400.4036,66.1868,65.892616
1400.556,66.1913,65.897184
1400.7084,66.1958,65.901753
1400.8608,66.2007,65.906722
1401.0132,66.2059,65.911991
1401.1656,66.2134,65.919559
1401.318,66.2229,65.929128
1401.4704,66.2316,65.937897
1401.6228,66.2401,65.946465
1401.7752,66.2458,65.952234
1401.9276,66.2503,65.956803
1402.08,66.2541,65.960671
1402.2324,66.2587,65.96534
1402.3848,66.2643,65.971009
1402.5372,66.2693,65.976077
1402.6896,66.2717,65.978546
1402.842,66.2742,65.981115
1402.9944,66.2763,65.983283
1403.1468,66.2795,65.986552
1403.2992,66.2818,65.988921
1403.4516,66.2842,65.991389
1403.604,66.2861,65.993358
1403.7564,66.2887,65.996027
1403.9088,66.2924,65.999795
1404.0612,66.296,66.003464
1404.2136,66.2992,66.006733
1404.366,66.3032,66.010801
1404.5184,66.3073,66.01497
1404.6708,66.3111,66.018839
1404.8232,66.3146,66.022407
1404.9756,66.3194,66.027276
1405.128,66.3249,66.032844
1405.2804,66.3303,66.038313
1405.4328,66.3371,66.045182
1405.5852,66.3437,66.05185
1405.7376,66.3489,66.057119
1405.89,66.354,66.062288
1406.0424,66.3595,66.067856
1406.1948,66.3646,66.073025
1406.3472,66.3693,66.077793
1406.4996,66.3736,66.082162
1406.652,66.3789,66.087531
1406.8044,66.3836,66.092299
1406.9568,66.3894,66.098168
1407.1092,66.3942,66.103037
1407.2616,66.398,66.106905
1407.414,66.402,66.110974
1407.5664,66.4065,66.115542
1407.7188,66.4117,66.120811
1407.8712,66.4156,66.12478
1408.0236,66.4221,66.131348
1408.176,66.4276,66.136917
1408.3284,66.4319,66.141285
1408.4808,66.4354,66.144854
1408.6332,66.4394,66.148922
1408.7856,66.4436,66.153191
1408.938,66.4482,66.15786
1409.0904,66.4528,66.162528
1409.2428,66.4588,66.168597
1409.3952,66.4632,66.173065
1409.5476,66.4673,66.177234
1409.7,66.4725,66.182502
1409.8524,66.4787,66.188771
1410.0048,66.4831,66.19324
1410.1572,66.4873,66.197508
1410.3096,66.4924,66.202677
1410.462,66.499,66.209345
1410.6144,66.5058,66.216214
1410.7668,66.5112,66.221682
1410.9192,66.5173,66.227851
1411.0716,66.5232,66.233819
1411.224,66.5296,66.240288
1411.3764,66.5363,66.247056
1411.5288,66.5426,66.253425
1411.6812,66.5477,66.258594
1411.8336,66.5537,66.264662
1411.986,66.5597,66.270731
