Easting,Northing,RL
781185.841,6938320.796,-1092.956721
785729.443,6921578.006,-1092.228857
771930.366,6966255.113,-1091.928529
775745.633,6916264.501,-1091.78223
677160.152,6912572.617,-1091.757416
772052.77,6971797.078,-1091.317226
672079.485,6901563.641,-1091.212549
666774.544,6873932.058,-1090.385437
782203.354,6982659.072,-1090.3465
666852.31,6879472.354,-1090.248366
767224.173,6977447.088,-1090.076418
762273.499,6977553.176,-1089.515296
666696.651,6868391.726,-1089.36623
712485.878,6961883.181,-1089.019878
666929.949,6885012.612,-1088.852694
692366.121,6940048.432,-1088.380756
772174.966,6977339.012,-1088.332088
698454.234,7011991.862,-1087.654951
682249.419,6923579.779,-1087.549679
757322.942,6977657.276,-1086.969164
667007.461,6890552.833,-1086.092331
788907.785,6849401.993,-1085.054768
749009.583,6817045.344,-1084.621112
672158.887,6907103.834,-1084.116179
777250.093,6982770.987,-1084.045502
805165.013,6910009.619,-1083.563487
755451.296,6888988.837,-1083.225139
737415.227,6972512.751,-1082.487371
777125.879,6977228.947,-1082.321767
752372.499,6977759.388,-1082.001675
667084.846,6896093.018,-1081.863907
702508.817,6956509.893,-1081.630984
677241.555,6918112.822,-1081.448258
722472.088,6967248.884,-1080.970585
697478.993,6951050.23,-1080.84162
687347.244,6934585.144,-1080.454298
805864.508,6937725.593,-1079.987831
788224.614,6821685.821,-1078.181213
769565.497,6860951.928,-1078.151714
784142.386,6855064.253,-1077.843196
661868.645,6873999.962,-1077.648289
776501.65,6949518.291,-1077.319019
661793.046,6868459.708,-1077.081853
661944.122,6879540.178,-1077.059539
667162.104,6901633.166,-1076.074389
772296.955,6982880.916,-1075.534042
707543.049,6961967.727,-1075.49173
672238.158,6912643.99,-1075.26816
662019.475,6885080.358,-1075.231665
692453.587,6945588.729,-1074.892087
755094.811,6872362.595,-1074.229748
682332.809,6929119.999,-1074.137244
782329.578,6988201.222,-1074.009582
747422.168,6977859.512,-1073.519749
810089.814,6909883.804,-1073.273244
800928.517,6937848.649,-1073.265083
662094.705,6890620.5,-1072.07861
777001.455,6971686.876,-1070.662562
717526.838,6967337.307,-1070.358129
778051.33,6805294.343,-1070.061047
677322.824,6923652.991,-1069.294164
786121.321,6938205.77,-1068.169295
759880.891,6866713.83,-1068.116644
767343.938,6982988.858,-1067.934439
662169.811,6896160.605,-1067.514801
732467.445,6972607.03,-1066.590319
687432.606,6940125.383,-1066.34819
697568.404,6956590.553,-1065.812664
782076.916,6977116.892,-1065.456302
656962.815,6874065.836,-1064.937819
656889.508,6868525.658,-1064.754975
672317.297,6918184.111,-1064.656434
657036.002,6879605.976,-1063.977346
702600.312,6962050.28,-1062.90507
698366.329,7006451.887,-1062.356904
755332.662,6883446.789,-1061.95981
692540.905,6951128.991,-1061.81735
657109.069,6885146.079,-1061.805606
662244.794,6901700.674,-1061.455854
776626.917,6955060.482,-1061.037465
762391.04,6983094.814,-1060.854384
783067.036,6810719.333,-1060.851006
712581.683,6967423.739,-1060.361818
755213.833,6877904.708,-1060.337067
742471.947,6977957.649,-1060.117926
787156.741,6982545.169,-1059.774537
776876.819,6966144.775,-1059.66238
781313.78,6943863.186,-1059.654358
682416.061,6934660.184,-1059.239353
777374.095,6988312.998,-1058.900346
793529.722,6838194.043,-1058.815037
795992.656,6937969.697,-1058.606566
657182.017,6890686.145,-1058.355397
727519.766,6972699.321,-1056.259658
791056.925,6938088.737,-1055.479148
677403.957,6929193.123,-1055.341664
776751.974,6960602.644,-1055.279493
774468.826,6860839.069,-1055.220915
760486.488,6894424.852,-1054.73836
815592.946,6931930.014,-1054.445544
793668.457,6843737.385,-1053.940928
657254.846,6896226.173,-1053.562059
757438.259,6983198.784,-1053.51719
687517.826,6945665.587,-1053.245409
793390.765,6832650.671,-1053.121582
790524.94,6915917.762,-1052.977165
651986.037,6868589.577,-1052.449801
672396.306,6923724.194,-1052.310389
652057.051,6874129.681,-1052.308783
800240.344,6910133.414,-1051.353681
652127.949,6879669.748,-1051.043021
707636.622,6967508.18,-1050.737233
810800.634,6937600.529,-1050.535041
697657.664,6962130.84,-1050.334434
787285.187,6988087.461,-1049.659674
692628.078,6956669.217,-1049.092906
667393.114,6918253.389,-1048.85148
788087.321,6816142.496,-1048.846931
652198.731,6885209.776,-1048.597281
657327.554,6901766.164,-1047.352145
780671.947,6916150.938,-1047.07259
722572.188,6972789.623,-1046.142069
772418.736,6988422.789,-1045.281167
752485.593,6983300.769,-1045.074594
652269.397,6890749.768,-1044.919441
682499.173,6940200.332,-1043.717119
702691.654,6967590.631,-1042.700783
737521.834,6978053.799,-1041.707069
687602.903,6951205.755,-1041.690609
777918.071,6799751.191,-1041.648989
767775.531,6783352.896,-1040.801774
647082.631,6868651.466,-1040.215636
652339.947,6896289.722,-1039.964961
647151.351,6874191.498,-1039.80208
677484.956,6934733.22,-1039.688191
793251.583,6827107.27,-1039.300664
698278.274,7000911.878,-1038.930838
789043.76,6854945.138,-1038.420189
672475.183,6929264.242,-1038.323883
765526.158,6899859.061,-1038.289844
647219.96,6879731.493,-1038.286123
781950.262,6971574.682,-1037.707273
693406.026,7006529.676,-1037.181311
692715.104,6962209.409,-1036.668623
667469.862,6923793.39,-1036.564335
793806.967,6849280.697,-1036.443775
717624.709,6972877.936,-1036.164967
647288.457,6885271.45,-1035.62126
697746.774,6967671.093,-1034.698993
747533.039,6983400.769,-1034.695368
785598.382,6916035.358,-1033.894203
767463.499,6988530.597,-1033.830934
652410.382,6901829.638,-1033.701915
764786.298,6866605.174,-1033.273957
647356.842,6890811.369,-1031.763374
687687.837,6956745.888,-1031.132669
682582.147,6945740.445,-1030.493632
693320.175,7000989.765,-1029.802408
772777.76,6788781.376,-1029.271707
703326.722,7006372.126,-1028.87019
760002.406,6872256.098,-1028.290501
642179.286,6868711.323,-1028.090269
712677.326,6972964.262,-1027.837382
732571.827,6978147.962,-1027.823484
642112.749,6863171.322,-1027.694809
642245.714,6874251.286,-1027.448749
781441.505,6949405.545,-1027.206655
647425.114,6896351.251,-1026.671235
782931.646,6805176.081,-1026.393519
779372.271,6860724.17,-1026.246962
652480.7,6907369.517,-1025.916926
642312.034,6879791.212,-1025.729719
692801.983,6967749.565,-1024.866521
787028.078,6977002.848,-1024.741208
770570.296,6905291.473,-1024.053988
762508.381,6988636.421,-1023.727992
707730.037,6973048.599,-1023.189119
672553.929,6934804.253,-1022.945153
642378.246,6885331.099,-1022.89257
667546.484,6929333.355,-1022.882602
677565.82,6940273.281,-1022.509098
742580.596,6983498.784,-1021.98364
662543.492,6923860.578,-1021.832509
702782.841,6973130.948,-1021.734621
687772.628,6962285.985,-1021.231493
682664.982,6951280.522,-1020.761575
