Easting,Northing,RL
814286.609,6882037.788,-1981.344395
759515.158,6850086.834,-1980.569509
799406.997,6876874.181,-1980.265034
793535.35,7043394.49,-1980.090554
810089.814,6909883.804,-1979.756848
748848.78,7049893.365,-1977.506007
798251.758,7032193.624,-1976.327177
789179.514,6860488.253,-1975.627195
774810.725,7099253.918,-1973.580564
749817.703,7099759.825,-1973.436184
794046.873,7065562.794,-1972.83013
755094.811,6872362.595,-1971.681769
731942.887,6944901.877,-1971.278999
789435.236,7082301.958,-1970.395949
731837.446,6939360.747,-1969.611652
764164.205,6838892.732,-1969.474518
783874.844,6843978.205,-1968.171434
732048.152,6950442.974,-1967.018813
731731.828,6933819.584,-1965.617871
791848.255,6971344.319,-1965.355109
754048.701,7060876.794,-1963.281528
745736.556,6894736.785,-1963.019354
754975.594,6866820.45,-1962.410029
810517.015,6926513.923,-1962.220033
765824.046,7149329.655,-1961.249464
759392.852,6844544.438,-1961.062758
801882.337,6976648.775,-1959.818941
811925.64,6981945.84,-1959.249929
732153.24,6955984.038,-1958.451074
803092.134,7026532.609,-1958.127622
731626.034,6928278.388,-1957.649429
773822.583,6833125.195,-1957.127
770500.408,7132605.124,-1956.119128
789043.76,6854945.138,-1955.216315
754856.183,6861278.273,-1954.836386
732258.152,6961525.068,-1953.644023
750420.589,6883551.01,-1952.691976
744924.029,7105395.643,-1952.573012
793663.566,7048936.609,-1951.611876
768930.827,6833238.697,-1951.548084
806834.022,6976526.77,-1951.521672
736230.645,6911559.053,-1951.432393
802287.674,6993276.974,-1950.744413
740931.533,6900378.341,-1949.306468
733297.537,7016933.561,-1948.146599
754736.578,6855736.063,-1947.98488
754597.786,7088581.031,-1946.973528
732676.031,6983688.86,-1944.830349
733708.325,7039096.04,-1944.195505
736015.01,7166520.291,-1944.191206
779689.942,7093605.522,-1943.972763
754158.905,7066417.704,-1943.045156
784564.782,7087954.871,-1942.689842
731520.064,6922737.158,-1941.960522
793919.328,7060020.761,-1941.899318
728633.943,7033646.487,-1941.798665
778714.452,6833009.641,-1941.760589
732362.887,6967066.066,-1941.378345
732571.827,6978147.962,-1941.352699
804317.956,6876749.512,-1940.571803
802690.94,7009904.919,-1940.043801
774928.136,7104795.16,-1939.471946
793791.559,7054478.699,-1937.429252
754616.78,6850193.821,-1935.528818
761024.533,7160510.674,-1934.687991
728533.523,7028106.001,-1934.268905
810232.451,6915427.205,-1933.80186
759270.349,6839002.01,-1932.940806
750304.051,6878009.05,-1932.48298
788907.785,6849401.993,-1931.969597
732780.058,6989229.725,-1931.798635
799267.307,6871330.874,-1931.686622
783740.749,6838435.136,-1931.685673
764039.182,6833350.149,-1930.23451
756109.434,7166148.792,-1928.391033
730895.467,7161068.706,-1926.188017
802422.326,6998819.651,-1925.918521
754488.356,7083040.246,-1925.786103
748957.196,7055434.208,-1923.639484
807108.927,6987612.568,-1923.633175
754268.915,7071958.582,-1922.77379
798382.609,7037735.95,-1921.392407
810374.851,6920970.578,-1921.070619
750187.323,6872467.058,-1920.892339
801065.464,6943391.61,-1920.644468
745622.683,6889195.01,-1920.557516
802556.748,7004362.299,-1919.087684
796127.351,6943512.511,-1918.52699
732467.445,6972607.03,-1918.173952
754496.787,6844651.547,-1917.306459
732883.908,6994770.558,-1917.170925
820673.294,6937344.374,-1916.513651
731413.917,6917195.894,-1916.455047
733194.396,7011392.859,-1916.22821
738787,7044543.839,-1915.643836
735223.408,7122200.73,-1915.468145
770614.445,7138146.046,-1915.455641
754378.732,7077499.429,-1914.732515
750070.405,6866925.034,-1912.961403
