Easting,Northing,RL
707636.622,6967508.18,-1245.636107
793529.722,6838194.043,-1245.604484
697478.993,6951050.23,-1245.328967
734580.271,6828433.897,-1245.088986
748771.758,6805960.608,-1244.878194
698366.329,7006451.887,-1244.491516
789043.76,6854945.138,-1244.280784
702600.312,6962050.28,-1244.19527
793806.967,6849280.697,-1243.998614
790658.268,6921460.55,-1243.925668
729691.675,6828531.111,-1243.912801
687176.093,6923504.558,-1243.823548
782832.324,7010369.525,-1242.8767
732676.031,6983688.86,-1242.754007
785729.443,6921578.006,-1242.185618
760486.488,6894424.852,-1241.439026
752936.047,7005465.978,-1240.308574
755094.811,6872362.595,-1239.204
682082.222,6912499.23,-1238.370379
692366.121,6940048.432,-1238.360147
755332.662,6883446.789,-1235.905548
774468.826,6860839.069,-1235.170577
762975.748,7010802.536,-1233.916739
805864.508,6937725.593,-1233.845449
697568.404,6956590.553,-1233.727444
792631.591,7004598.852,-1233.716145
759880.891,6866713.83,-1233.673692
737840.571,6994676.747,-1233.668067
687261.74,6929044.869,-1233.264387
712677.326,6972964.262,-1233.201339
743892.198,6806064.437,-1232.900684
809084.758,6871079.21,-1232.837373
722672.119,6978330.328,-1232.798038
734468.815,6822891.952,-1232.525214
783202.21,6816262.555,-1232.20555
703326.722,7006372.126,-1231.844825
753772.767,6811397.22,-1230.970411
742905.434,7000121.995,-1230.372935
682165.89,6918039.522,-1230.268366
765526.158,6899859.061,-1230.170861
755213.833,6877904.708,-1229.878722
732780.058,6989229.725,-1229.670382
739355.181,6822792.576,-1229.582394
793390.765,6832650.671,-1229.528004
791056.925,6938088.737,-1229.153299
692453.587,6945588.729,-1227.814203
800928.517,6937848.649,-1226.819554
786251.511,6943748.299,-1226.783978
797461.892,6998939.067,-1226.373782
702691.654,6967590.631,-1226.212321
703416.828,7011912.202,-1226.202841
727723.905,6983780.922,-1226.114384
749128.212,6822587.663,-1225.535412
786640.776,6960375.707,-1225.014926
744241.646,6822691.146,-1224.913629
815592.946,6931930.014,-1224.450268
815159.658,6915299.521,-1223.53733
734357.18,6817349.973,-1223.475739
793945.255,6854823.98,-1222.955457
753893.92,6816939.689,-1221.518179
687347.244,6934585.144,-1221.4648
