# eastings,northings,RL
1117315.068,7387600.379,-471.888
1122352.215,7387600.379,-486.270
1127389.362,7387600.379,-504.530
1132426.509,7387600.379,-520.370
1137463.656,7387600.379,-532.426
1142500.803,7387600.379,-551.690
1147537.950,7387600.379,-548.405
1152575.097,7387600.379,-581.961
1157612.244,7387600.379,-600.589
1162649.391,7387600.379,-632.310
1167686.538,7387600.379,-698.240
1172723.685,7387600.379,-739.250
1177760.832,7387600.379,-698.155
1182797.979,7387600.379,-675.470
1187835.126,7387600.379,-700.411
1192872.272,7387600.379,-776.604
1197909.419,7387600.379,-788.807
1202946.566,7387600.379,-792.110
1207983.713,7387600.379,-845.224
1213020.860,7387600.379,-673.893
1218058.007,7387600.379,-627.289
1223095.154,7387600.379,-710.795
1228132.301,7387600.379,-651.873
1233169.448,7387600.379,-607.287
1238206.595,7387600.379,-622.359
447374.524,7392615.792,367.544
452411.671,7392615.792,373.603
457448.818,7392615.792,371.520
462485.965,7392615.792,369.026
467523.112,7392615.792,346.866
472560.259,7392615.792,357.722
477597.406,7392615.792,370.165
482634.553,7392615.792,347.330
487671.700,7392615.792,354.070
492708.847,7392615.792,386.454
497745.993,7392615.792,391.515
502783.140,7392615.792,387.275
507820.287,7392615.792,408.739
512857.434,7392615.792,436.924
517894.581,7392615.792,489.105
522931.728,7392615.792,557.630
527968.875,7392615.792,618.957
533006.022,7392615.792,686.962
538043.169,7392615.792,440.586
543080.316,7392615.792,482.566
548117.463,7392615.792,300.585
553154.610,7392615.792,262.158
558191.757,7392615.792,259.380
563228.904,7392615.792,306.899
568266.051,7392615.792,262.009
573303.198,7392615.792,262.650
578340.345,7392615.792,259.998
583377.492,7392615.792,245.714
588414.639,7392615.792,253.958
593451.786,7392615.792,236.799
598488.932,7392615.792,223.649
603526.079,7392615.792,229.648
608563.226,7392615.792,248.926
613600.373,7392615.792,186.080
618637.520,7392615.792,189.623
623674.667,7392615.792,188.425
628711.814,7392615.792,192.083
633748.961,7392615.792,192.810
638786.108,7392615.792,182.654
643823.255,7392615.792,176.764
648860.402,7392615.792,174.388
653897.549,7392615.792,145.760
658934.696,7392615.792,154.998
663971.843,7392615.792,160.070
669008.990,7392615.792,202.346
674046.137,7392615.792,196.286
679083.284,7392615.792,193.141
684120.431,7392615.792,172.974
689157.578,7392615.792,178.570
694194.725,7392615.792,162.978
699231.871,7392615.792,198.612
704269.018,7392615.792,208.378
709306.165,7392615.792,193.371
714343.312,7392615.792,161.712
719380.459,7392615.792,135.260
724417.606,7392615.792,128.364
729454.753,7392615.792,109.894
734491.900,7392615.792,107.456
739529.047,7392615.792,95.616
744566.194,7392615.792,97.663
749603.341,7392615.792,98.722
754640.488,7392615.792,91.019
759677.635,7392615.792,153.887
764714.782,7392615.792,99.384
769751.929,7392615.792,85.511
774789.076,7392615.792,65.930
779826.223,7392615.792,66.392
784863.370,7392615.792,128.511
789900.517,7392615.792,80.554
794937.663,7392615.792,69.063
799974.810,7392615.792,72.352
805011.957,7392615.792,57.592
810049.104,7392615.792,116.738
815086.251,7392615.792,172.110
820123.398,7392615.792,152.434
825160.545,7392615.792,141.787
830197.692,7392615.792,113.716
835234.839,7392615.792,96.845
840271.986,7392615.792,118.864
845309.133,7392615.792,111.074
850346.280,7392615.792,78.678
855383.427,7392615.792,54.850
860420.574,7392615.792,71.048
865457.721,7392615.792,4.878
870494.868,7392615.792,3.863
875532.015,7392615.792,2.507
880569.162,7392615.792,2.634
885606.309,7392615.792,2.186
890643.456,7392615.792,-1.362
895680.602,7392615.792,-3.474
900717.749,7392615.792,-3.160
905754.896,7392615.792,-5.477
910792.043,7392615.792,10.245
915829.190,7392615.792,56.920
920866.337,7392615.792,17.132
925903.484,7392615.792,3.984
930940.631,7392615.792,19.486
935977.778,7392615.792,-12.553
941014.925,7392615.792,-29.562
946052.072,7392615.792,-30.000
951089.219,7392615.792,-30.369
956126.366,7392615.792,-30.968
961163.513,7392615.792,-31.825
966200.660,7392615.792,-31.235
971237.807,7392615.792,-29.971
976274.954,7392615.792,-29.782
981312.101,7392615.792,-30.078
986349.248,7392615.792,-23.657
991386.394,7392615.792,-22.462
996423.541,7392615.792,-29.362
1001460.688,7392615.792,-40.616
1006497.835,7392615.792,-43.967
1011534.982,7392615.792,-29.209
1016572.129,7392615.792,-4.354
1021609.276,7392615.792,-46.199
1026646.423,7392615.792,-57.137
1031683.570,7392615.792,-67.438
1036720.717,7392615.792,-248.551
1041757.864,7392615.792,-289.764
1046795.011,7392615.792,-303.442
1051832.158,7392615.792,-308.000
1056869.305,7392615.792,-309.498
1061906.452,7392615.792,-315.183
1066943.599,7392615.792,-327.025
1071980.746,7392615.792,-339.068
1077017.893,7392615.792,-351.811
1082055.040,7392615.792,-361.112
1087092.187,7392615.792,-367.296
1092129.333,7392615.792,-394.145
1097166.480,7392615.792,-407.610
1102203.627,7392615.792,-411.139
1107240.774,7392615.792,-418.487
1112277.921,7392615.792,-445.068
1117315.068,7392615.792,-463.476
1122352.215,7392615.792,-487.182
1127389.362,7392615.792,-554.073
1132426.509,7392615.792,-531.734
1137463.656,7392615.792,-513.164
1142500.803,7392615.792,-522.348
1147537.950,7392615.792,-483.412
1152575.097,7392615.792,-542.845
1157612.244,7392615.792,-554.448
1162649.391,7392615.792,-598.566
1167686.538,7392615.792,-692.948
1172723.685,7392615.792,-665.785
1177760.832,7392615.792,-561.860
1182797.979,7392615.792,-537.405
1187835.126,7392615.792,-594.120
1192872.272,7392615.792,-640.106
1197909.419,7392615.792,-639.972
1202946.566,7392615.792,-674.697
1207983.713,7392615.792,-669.115
1213020.860,7392615.792,-529.115
1218058.007,7392615.792,-603.200
1223095.154,7392615.792,-562.116
1228132.301,7392615.792,-512.065
1233169.448,7392615.792,-526.234
1238206.595,7392615.792,-590.578
447374.524,7397631.206,363.646
452411.671,7397631.206,367.634
457448.818,7397631.206,364.269
462485.965,7397631.206,360.402
467523.112,7397631.206,341.328
472560.259,7397631.206,359.947
477597.406,7397631.206,350.960
482634.553,7397631.206,336.706
487671.700,7397631.206,356.021
492708.847,7397631.206,379.399
497745.993,7397631.206,397.982
502783.140,7397631.206,398.241
507820.287,7397631.206,408.337
512857.434,7397631.206,443.030
517894.581,7397631.206,616.477
522931.728,7397631.206,667.674
527968.875,7397631.206,791.607
533006.022,7397631.206,718.630
538043.169,7397631.206,532.696
543080.316,7397631.206,509.224
548117.463,7397631.206,328.885
553154.610,7397631.206,388.459
558191.757,7397631.206,328.635
563228.904,7397631.206,300.311
568266.051,7397631.206,271.149
573303.198,7397631.206,249.332
578340.345,7397631.206,231.790
583377.492,7397631.206,225.333
588414.639,7397631.206,226.670
593451.786,7397631.206,233.903
598488.932,7397631.206,235.187
603526.079,7397631.206,253.639
608563.226,7397631.206,218.041
613600.373,7397631.206,189.888
618637.520,7397631.206,180.041
623674.667,7397631.206,174.671
628711.814,7397631.206,179.241
633748.961,7397631.206,186.259
638786.108,7397631.206,185.579
643823.255,7397631.206,180.461
648860.402,7397631.206,168.733
653897.549,7397631.206,151.585
658934.696,7397631.206,162.764
663971.843,7397631.206,147.939
669008.990,7397631.206,173.733
674046.137,7397631.206,173.005
679083.284,7397631.206,176.629
684120.431,7397631.206,160.186
689157.578,7397631.206,173.140
694194.725,7397631.206,171.402
699231.871,7397631.206,184.866
704269.018,7397631.206,185.154
709306.165,7397631.206,172.837
714343.312,7397631.206,148.522
719380.459,7397631.206,128.335
724417.606,7397631.206,123.610
729454.753,7397631.206,129.530
734491.900,7397631.206,126.629
739529.047,7397631.206,112.172
744566.194,7397631.206,87.927
749603.341,7397631.206,84.342
754640.488,7397631.206,85.086
759677.635,7397631.206,89.246
764714.782,7397631.206,97.097
769751.929,7397631.206,66.713
774789.076,7397631.206,64.597
779826.223,7397631.206,98.360
784863.370,7397631.206,160.697
789900.517,7397631.206,111.935
794937.663,7397631.206,130.769
799974.810,7397631.206,120.473
805011.957,7397631.206,57.027
810049.104,7397631.206,57.224
815086.251,7397631.206,122.584
820123.398,7397631.206,218.601
825160.545,7397631.206,114.797
830197.692,7397631.206,107.972
835234.839,7397631.206,52.300
840271.986,7397631.206,57.278
845309.133,7397631.206,63.577
850346.280,7397631.206,43.279
855383.427,7397631.206,28.113
860420.574,7397631.206,45.970
865457.721,7397631.206,5.449
870494.868,7397631.206,2.934
875532.015,7397631.206,3.161
880569.162,7397631.206,1.530
885606.309,7397631.206,112.431
890643.456,7397631.206,3.342
895680.602,7397631.206,-1.028
900717.749,7397631.206,-5.722
905754.896,7397631.206,-12.033
910792.043,7397631.206,21.702
915829.190,7397631.206,4.925
920866.337,7397631.206,-4.022
925903.484,7397631.206,-3.083
930940.631,7397631.206,-8.089
935977.778,7397631.206,-26.875
941014.925,7397631.206,-28.000
946052.072,7397631.206,-30.287
951089.219,7397631.206,-30.748
956126.366,7397631.206,-31.911
961163.513,7397631.206,-31.569
966200.660,7397631.206,-32.890
971237.807,7397631.206,-32.211
976274.954,7397631.206,-33.080
981312.101,7397631.206,-33.257
986349.248,7397631.206,-34.078
991386.394,7397631.206,-28.237
996423.541,7397631.206,-20.737
1001460.688,7397631.206,-11.284
1006497.835,7397631.206,-2.000
1011534.982,7397631.206,-8.450
1016572.129,7397631.206,-41.364
1021609.276,7397631.206,-60.545
1026646.423,7397631.206,-59.486
1031683.570,7397631.206,-114.106
1036720.717,7397631.206,-259.986
1041757.864,7397631.206,-294.863
1046795.011,7397631.206,-299.490
1051832.158,7397631.206,-306.115
1056869.305,7397631.206,-302.705
1061906.452,7397631.206,-296.803
1066943.599,7397631.206,-325.928
1071980.746,7397631.206,-341.118
1077017.893,7397631.206,-349.108
1082055.040,7397631.206,-359.098
1087092.187,7397631.206,-375.178
1092129.333,7397631.206,-390.822
1097166.480,7397631.206,-406.336
1102203.627,7397631.206,-416.069
1107240.774,7397631.206,-422.532
1112277.921,7397631.206,-446.355
1117315.068,7397631.206,-465.409
1122352.215,7397631.206,-489.761
1127389.362,7397631.206,-546.503
1132426.509,7397631.206,-558.948
1137463.656,7397631.206,-517.416
1142500.803,7397631.206,-475.873
1147537.950,7397631.206,-417.197
1152575.097,7397631.206,-474.034
1157612.244,7397631.206,-503.272
1162649.391,7397631.206,-561.977
1167686.538,7397631.206,-613.184
1172723.685,7397631.206,-625.956
1177760.832,7397631.206,-563.925
1182797.979,7397631.206,-524.847
1187835.126,7397631.206,-540.761
1192872.272,7397631.206,-543.675
1197909.419,7397631.206,-546.954
1202946.566,7397631.206,-531.781
1207983.713,7397631.206,-553.024
1213020.860,7397631.206,-493.117
1218058.007,7397631.206,-483.336
1223095.154,7397631.206,-473.422
1228132.301,7397631.206,-479.102
1233169.448,7397631.206,-487.692
1238206.595,7397631.206,-502.428
447374.524,7402646.619,355.097
452411.671,7402646.619,357.659
457448.818,7402646.619,354.799
462485.965,7402646.619,335.529
467523.112,7402646.619,345.180
472560.259,7402646.619,349.932
477597.406,7402646.619,354.927
482634.553,7402646.619,333.751
487671.700,7402646.619,354.340
492708.847,7402646.619,373.163
497745.993,7402646.619,364.890
502783.140,7402646.619,381.207
507820.287,7402646.619,429.123
512857.434,7402646.619,420.471
517894.581,7402646.619,500.018
522931.728,7402646.619,550.720
527968.875,7402646.619,733.404
533006.022,7402646.619,680.102
538043.169,7402646.619,443.989
543080.316,7402646.619,412.000
548117.463,7402646.619,380.055
553154.610,7402646.619,368.528
558191.757,7402646.619,281.458
563228.904,7402646.619,277.098
568266.051,7402646.619,251.308
573303.198,7402646.619,232.746
578340.345,7402646.619,224.248
583377.492,7402646.619,240.053
588414.639,7402646.619,213.763
593451.786,7402646.619,204.532
598488.932,7402646.619,202.994
603526.079,7402646.619,193.303
608563.226,7402646.619,187.937
613600.373,7402646.619,191.901
618637.520,7402646.619,176.686
623674.667,7402646.619,174.290
628711.814,7402646.619,169.739
633748.961,7402646.619,168.000
638786.108,7402646.619,157.561
643823.255,7402646.619,157.000
648860.402,7402646.619,154.927
653897.549,7402646.619,156.322
658934.696,7402646.619,169.864
663971.843,7402646.619,146.619
669008.990,7402646.619,145.719
674046.137,7402646.619,141.263
679083.284,7402646.619,145.919
684120.431,7402646.619,166.164
689157.578,7402646.619,166.175
694194.725,7402646.619,151.311
699231.871,7402646.619,164.063
704269.018,7402646.619,168.817
709306.165,7402646.619,161.690
714343.312,7402646.619,139.489
719380.459,7402646.619,135.427
724417.606,7402646.619,137.503
729454.753,7402646.619,131.499
734491.900,7402646.619,127.688
739529.047,7402646.619,100.802
744566.194,7402646.619,88.648
749603.341,7402646.619,89.528
754640.488,7402646.619,78.253
759677.635,7402646.619,98.769
764714.782,7402646.619,71.914
769751.929,7402646.619,67.380
774789.076,7402646.619,75.840
779826.223,7402646.619,159.491
784863.370,7402646.619,113.513
789900.517,7402646.619,87.094
794937.663,7402646.619,88.462
799974.810,7402646.619,57.294
805011.957,7402646.619,54.996
810049.104,7402646.619,66.051
815086.251,7402646.619,81.794
820123.398,7402646.619,182.580
825160.545,7402646.619,259.259
830197.692,7402646.619,165.541
835234.839,7402646.619,94.711
840271.986,7402646.619,134.542
845309.133,7402646.619,31.790
850346.280,7402646.619,21.405
855383.427,7402646.619,10.447
860420.574,7402646.619,10.470
865457.721,7402646.619,3.000
870494.868,7402646.619,3.795
875532.015,7402646.619,2.000
880569.162,7402646.619,63.497
885606.309,7402646.619,18.496
890643.456,7402646.619,4.275
895680.602,7402646.619,-3.915
900717.749,7402646.619,-5.069
905754.896,7402646.619,-10.369
910792.043,7402646.619,-5.127
915829.190,7402646.619,-5.954
920866.337,7402646.619,-7.224
925903.484,7402646.619,-22.334
930940.631,7402646.619,-26.000
935977.778,7402646.619,-28.764
941014.925,7402646.619,-29.620
946052.072,7402646.619,-31.943
951089.219,7402646.619,-28.727
956126.366,7402646.619,-32.000
961163.513,7402646.619,-33.978
966200.660,7402646.619,-34.446
971237.807,7402646.619,-30.494
976274.954,7402646.619,-35.498
981312.101,7402646.619,-35.930
986349.248,7402646.619,-32.436
991386.394,7402646.619,-34.000
996423.541,7402646.619,-37.000
1001460.688,7402646.619,-38.852
1006497.835,7402646.619,-36.896
1011534.982,7402646.619,-37.637
1016572.129,7402646.619,-34.570
1021609.276,7402646.619,-58.178
1026646.423,7402646.619,-64.322
1031683.570,7402646.619,-179.840
1036720.717,7402646.619,-283.319
1041757.864,7402646.619,-291.225
1046795.011,7402646.619,-299.162
1051832.158,7402646.619,-307.349
1056869.305,7402646.619,-295.312
1061906.452,7402646.619,-257.767
1066943.599,7402646.619,-330.057
1071980.746,7402646.619,-338.894
1077017.893,7402646.619,-352.667
1082055.040,7402646.619,-364.439
1087092.187,7402646.619,-377.494
1092129.333,7402646.619,-388.924
1097166.480,7402646.619,-407.011
1102203.627,7402646.619,-422.515
1107240.774,7402646.619,-433.685
1112277.921,7402646.619,-448.450
1117315.068,7402646.619,-447.540
1122352.215,7402646.619,-467.615
1127389.362,7402646.619,-528.331
1132426.509,7402646.619,-557.280
1137463.656,7402646.619,-515.444
1142500.803,7402646.619,-451.496
1147537.950,7402646.619,-374.122
1152575.097,7402646.619,-381.300
1157612.244,7402646.619,-479.977
1162649.391,7402646.619,-513.597
1167686.538,7402646.619,-529.252
1172723.685,7402646.619,-517.883
1177760.832,7402646.619,-499.057
1182797.979,7402646.619,-474.927
1187835.126,7402646.619,-473.144
1192872.272,7402646.619,-475.602
1197909.419,7402646.619,-492.078
1202946.566,7402646.619,-467.178
1207983.713,7402646.619,-462.727
1213020.860,7402646.619,-424.562
1218058.007,7402646.619,-458.387
1223095.154,7402646.619,-455.331
1228132.301,7402646.619,-464.078
1233169.448,7402646.619,-459.742
1238206.595,7402646.619,-457.067
447374.524,7407662.033,350.479
452411.671,7407662.033,389.348
457448.818,7407662.033,343.031
462485.965,7407662.033,328.000
467523.112,7407662.033,338.974
472560.259,7407662.033,348.390
477597.406,7407662.033,330.709
482634.553,7407662.033,327.506
487671.700,7407662.033,338.427
492708.847,7407662.033,358.218
497745.993,7407662.033,366.360
502783.140,7407662.033,370.605
507820.287,7407662.033,388.463
512857.434,7407662.033,446.006
517894.581,7407662.033,601.963
522931.728,7407662.033,602.802
527968.875,7407662.033,697.451
533006.022,7407662.033,575.186
538043.169,7407662.033,458.076
543080.316,7407662.033,344.330
548117.463,7407662.033,304.860
553154.610,7407662.033,285.007
558191.757,7407662.033,272.845
563228.904,7407662.033,260.238
568266.051,7407662.033,268.203
573303.198,7407662.033,252.485
578340.345,7407662.033,229.787
583377.492,7407662.033,224.647
588414.639,7407662.033,227.464
593451.786,7407662.033,227.157
598488.932,7407662.033,210.235
603526.079,7407662.033,212.839
608563.226,7407662.033,181.141
613600.373,7407662.033,177.114
618637.520,7407662.033,174.900
623674.667,7407662.033,172.150
628711.814,7407662.033,167.152
633748.961,7407662.033,167.001
638786.108,7407662.033,161.764
643823.255,7407662.033,160.245
648860.402,7407662.033,160.025
653897.549,7407662.033,174.913
658934.696,7407662.033,221.000
663971.843,7407662.033,160.739
669008.990,7407662.033,145.684
674046.137,7407662.033,141.462
679083.284,7407662.033,154.306
684120.431,7407662.033,156.461
689157.578,7407662.033,145.166
694194.725,7407662.033,145.410
699231.871,7407662.033,154.373
704269.018,7407662.033,159.032
709306.165,7407662.033,152.618
714343.312,7407662.033,149.517
719380.459,7407662.033,160.021
724417.606,7407662.033,168.197
729454.753,7407662.033,136.486
734491.900,7407662.033,116.774
739529.047,7407662.033,105.835
744566.194,7407662.033,86.349
749603.341,7407662.033,89.821
754640.488,7407662.033,76.584
759677.635,7407662.033,70.485
764714.782,7407662.033,69.323
769751.929,7407662.033,76.574
774789.076,7407662.033,138.528
779826.223,7407662.033,208.400
784863.370,7407662.033,161.349
789900.517,7407662.033,130.782
794937.663,7407662.033,91.975
799974.810,7407662.033,46.599
805011.957,7407662.033,57.270
810049.104,7407662.033,57.949
815086.251,7407662.033,70.513
820123.398,7407662.033,117.346
825160.545,7407662.033,162.824
830197.692,7407662.033,194.104
835234.839,7407662.033,70.289
840271.986,7407662.033,46.289
845309.133,7407662.033,58.281
850346.280,7407662.033,11.702
855383.427,7407662.033,7.000
860420.574,7407662.033,4.112
865457.721,7407662.033,6.072
870494.868,7407662.033,11.278
875532.015,7407662.033,147.297
880569.162,7407662.033,126.500
885606.309,7407662.033,40.683
890643.456,7407662.033,-5.000
895680.602,7407662.033,-7.339
900717.749,7407662.033,-8.626
905754.896,7407662.033,-7.087
910792.043,7407662.033,-14.849
915829.190,7407662.033,-17.818
920866.337,7407662.033,-16.658
925903.484,7407662.033,-23.173
930940.631,7407662.033,-28.235
935977.778,7407662.033,-32.000
941014.925,7407662.033,-30.570
946052.072,7407662.033,-33.105
951089.219,7407662.033,-33.000
956126.366,7407662.033,-34.953
961163.513,7407662.033,-34.602
966200.660,7407662.033,-34.483
971237.807,7407662.033,-36.413
976274.954,7407662.033,-37.609
981312.101,7407662.033,-38.000
986349.248,7407662.033,-38.903
991386.394,7407662.033,-39.123
996423.541,7407662.033,-34.730
1001460.688,7407662.033,-43.511
1006497.835,7407662.033,-47.328
1011534.982,7407662.033,-45.193
1016572.129,7407662.033,-46.987
1021609.276,7407662.033,-61.369
1026646.423,7407662.033,-109.135
1031683.570,7407662.033,-247.014
1036720.717,7407662.033,-275.863
1041757.864,7407662.033,-282.516
1046795.011,7407662.033,-300.575
1051832.158,7407662.033,-307.239
1056869.305,7407662.033,-305.404
1061906.452,7407662.033,-312.585
1066943.599,7407662.033,-328.288
1071980.746,7407662.033,-340.809
1077017.893,7407662.033,-351.208
1082055.040,7407662.033,-362.978
1087092.187,7407662.033,-375.642
1092129.333,7407662.033,-383.263
1097166.480,7407662.033,-407.273
1102203.627,7407662.033,-420.555
1107240.774,7407662.033,-432.690
1112277.921,7407662.033,-436.946
1117315.068,7407662.033,-430.401
1122352.215,7407662.033,-410.205
1127389.362,7407662.033,-502.311
1132426.509,7407662.033,-540.114
1137463.656,7407662.033,-517.825
1142500.803,7407662.033,-462.119
1147537.950,7407662.033,-350.424
1152575.097,7407662.033,-291.781
1157612.244,7407662.033,-406.912
1162649.391,7407662.033,-462.931
1167686.538,7407662.033,-514.337
1172723.685,7407662.033,-462.814
1177760.832,7407662.033,-462.576
1182797.979,7407662.033,-414.683
1187835.126,7407662.033,-412.439
1192872.272,7407662.033,-442.035
1197909.419,7407662.033,-457.109
1202946.566,7407662.033,-486.707
1207983.713,7407662.033,-455.845
1213020.860,7407662.033,-350.082
1218058.007,7407662.033,-438.093
1223095.154,7407662.033,-444.540
1228132.301,7407662.033,-455.356
1233169.448,7407662.033,-443.657
1238206.595,7407662.033,-402.548
447374.524,7412677.446,329.364
452411.671,7412677.446,372.219
457448.818,7412677.446,335.329
462485.965,7412677.446,322.678
467523.112,7412677.446,327.640
472560.259,7412677.446,330.641
477597.406,7412677.446,339.920
482634.553,7412677.446,321.788
487671.700,7412677.446,327.941
492708.847,7412677.446,345.212
497745.993,7412677.446,344.797
502783.140,7412677.446,363.000
507820.287,7412677.446,382.280
512857.434,7412677.446,442.779
517894.581,7412677.446,651.340
522931.728,7412677.446,554.108
527968.875,7412677.446,568.043
533006.022,7412677.446,550.559
538043.169,7412677.446,377.878
543080.316,7412677.446,369.274
548117.463,7412677.446,375.789
553154.610,7412677.446,350.645
558191.757,7412677.446,292.594
563228.904,7412677.446,297.179
568266.051,7412677.446,294.513
573303.198,7412677.446,272.915
578340.345,7412677.446,251.741
583377.492,7412677.446,237.384
588414.639,7412677.446,242.158
593451.786,7412677.446,229.956
598488.932,7412677.446,275.523
603526.079,7412677.446,203.179
608563.226,7412677.446,183.220
613600.373,7412677.446,182.662
618637.520,7412677.446,187.368
623674.667,7412677.446,190.555
628711.814,7412677.446,184.796
633748.961,7412677.446,177.272
638786.108,7412677.446,160.726
643823.255,7412677.446,161.557
648860.402,7412677.446,189.380
653897.549,7412677.446,207.908
658934.696,7412677.446,274.592
663971.843,7412677.446,173.694
669008.990,7412677.446,197.895
674046.137,7412677.446,139.010
679083.284,7412677.446,146.136
684120.431,7412677.446,143.727
689157.578,7412677.446,138.795
694194.725,7412677.446,130.000
699231.871,7412677.446,147.207
704269.018,7412677.446,149.236
709306.165,7412677.446,143.363
714343.312,7412677.446,153.729
719380.459,7412677.446,149.653
724417.606,7412677.446,156.747
729454.753,7412677.446,139.052
734491.900,7412677.446,109.868
739529.047,7412677.446,110.496
744566.194,7412677.446,106.053
749603.341,7412677.446,97.496
754640.488,7412677.446,79.484
759677.635,7412677.446,74.348
764714.782,7412677.446,72.697
769751.929,7412677.446,84.238
774789.076,7412677.446,108.938
779826.223,7412677.446,163.538
784863.370,7412677.446,134.806
789900.517,7412677.446,156.313
794937.663,7412677.446,67.378
799974.810,7412677.446,47.641
805011.957,7412677.446,123.799
810049.104,7412677.446,93.140
815086.251,7412677.446,121.802
820123.398,7412677.446,132.334
825160.545,7412677.446,354.642
830197.692,7412677.446,81.549
835234.839,7412677.446,90.954
840271.986,7412677.446,45.821
845309.133,7412677.446,20.279
850346.280,7412677.446,10.183
855383.427,7412677.446,11.000
860420.574,7412677.446,20.045
865457.721,7412677.446,256.343
870494.868,7412677.446,152.250
875532.015,7412677.446,43.130
880569.162,7412677.446,30.915
885606.309,7412677.446,7.481
890643.456,7412677.446,-3.874
895680.602,7412677.446,-8.000
900717.749,7412677.446,-7.090
905754.896,7412677.446,-10.573
910792.043,7412677.446,-14.735
915829.190,7412677.446,-11.371
920866.337,7412677.446,-19.215
925903.484,7412677.446,-24.839
930940.631,7412677.446,-29.000
935977.778,7412677.446,-28.000
941014.925,7412677.446,-30.857
946052.072,7412677.446,-31.247
951089.219,7412677.446,-32.205
956126.366,7412677.446,-34.000
961163.513,7412677.446,-37.942
966200.660,7412677.446,-36.000
971237.807,7412677.446,-37.386
976274.954,7412677.446,-34.650
981312.101,7412677.446,-31.384
986349.248,7412677.446,-37.331
991386.394,7412677.446,-34.260
996423.541,7412677.446,-36.273
1001460.688,7412677.446,-21.831
1006497.835,7412677.446,-36.056
1011534.982,7412677.446,-45.106
1016572.129,7412677.446,-59.794
1021609.276,7412677.446,-60.206
1026646.423,7412677.446,-183.048
1031683.570,7412677.446,-230.959
1036720.717,7412677.446,-260.125
1041757.864,7412677.446,-281.512
1046795.011,7412677.446,-294.226
1051832.158,7412677.446,-303.630
1056869.305,7412677.446,-305.622
1061906.452,7412677.446,-314.485
1066943.599,7412677.446,-328.118
1071980.746,7412677.446,-337.992
1077017.893,7412677.446,-348.750
1082055.040,7412677.446,-361.576
1087092.187,7412677.446,-365.722
1092129.333,7412677.446,-378.223
1097166.480,7412677.446,-401.126
1102203.627,7412677.446,-416.559
1107240.774,7412677.446,-420.484
1112277.921,7412677.446,-430.740
1117315.068,7412677.446,-427.339
1122352.215,7412677.446,-383.221
1127389.362,7412677.446,-466.444
1132426.509,7412677.446,-535.399
1137463.656,7412677.446,-509.712
1142500.803,7412677.446,-438.558
1147537.950,7412677.446,-364.606
1152575.097,7412677.446,-352.551
1157612.244,7412677.446,-434.055
1162649.391,7412677.446,-428.087
1167686.538,7412677.446,-429.711
1172723.685,7412677.446,-382.857
1177760.832,7412677.446,-416.637
1182797.979,7412677.446,-380.313
1187835.126,7412677.446,-394.946
1192872.272,7412677.446,-417.599
1197909.419,7412677.446,-340.465
1202946.566,7412677.446,-459.260
1207983.713,7412677.446,-454.799
1213020.860,7412677.446,-376.105
1218058.007,7412677.446,-430.501
1223095.154,7412677.446,-437.278
1228132.301,7412677.446,-450.739
1233169.448,7412677.446,-446.189
1238206.595,7412677.446,-393.984
447374.524,7417692.860,322.444
452411.671,7417692.860,359.217
457448.818,7417692.860,353.132
462485.965,7417692.860,324.787
467523.112,7417692.860,321.627
472560.259,7417692.860,323.592
477597.406,7417692.860,334.854
482634.553,7417692.860,325.321
487671.700,7417692.860,316.566
492708.847,7417692.860,327.027
497745.993,7417692.860,334.180
502783.140,7417692.860,353.070
507820.287,7417692.860,385.095
512857.434,7417692.860,419.553
517894.581,7417692.860,480.132
522931.728,7417692.860,453.023
527968.875,7417692.860,509.764
533006.022,7417692.860,494.540
538043.169,7417692.860,399.173
543080.316,7417692.860,328.539
548117.463,7417692.860,330.964
553154.610,7417692.860,329.781
558191.757,7417692.860,296.185
563228.904,7417692.860,279.281
568266.051,7417692.860,270.775
573303.198,7417692.860,264.472
578340.345,7417692.860,259.888
583377.492,7417692.860,311.637
588414.639,7417692.860,257.841
593451.786,7417692.860,245.597
598488.932,7417692.860,233.060
603526.079,7417692.860,210.329
608563.226,7417692.860,183.999
613600.373,7417692.860,204.641
618637.520,7417692.860,199.260
623674.667,7417692.860,180.808
628711.814,7417692.860,179.030
633748.961,7417692.860,168.698
638786.108,7417692.860,177.742
643823.255,7417692.860,196.858
648860.402,7417692.860,185.563
653897.549,7417692.860,260.068
658934.696,7417692.860,244.064
663971.843,7417692.860,192.006
669008.990,7417692.860,186.690
674046.137,7417692.860,137.640
679083.284,7417692.860,148.671
684120.431,7417692.860,147.046
689157.578,7417692.860,129.717
694194.725,7417692.860,143.545
699231.871,7417692.860,145.890
704269.018,7417692.860,135.524
709306.165,7417692.860,146.532
714343.312,7417692.860,153.947
719380.459,7417692.860,136.873
724417.606,7417692.860,154.824
729454.753,7417692.860,151.827
734491.900,7417692.860,123.466
739529.047,7417692.860,103.904
744566.194,7417692.860,128.372
749603.341,7417692.860,125.114
754640.488,7417692.860,89.808
759677.635,7417692.860,75.000
764714.782,7417692.860,80.917
769751.929,7417692.860,127.788
774789.076,7417692.860,140.970
779826.223,7417692.860,199.973
784863.370,7417692.860,150.880
789900.517,7417692.860,137.696
794937.663,7417692.860,46.015
799974.810,7417692.860,57.861
805011.957,7417692.860,97.279
810049.104,7417692.860,153.649
815086.251,7417692.860,200.637
820123.398,7417692.860,282.185
